Date,Open,High,Low,Close,Adj Close,Volume,Return_1W,Return_4W,Return_12W,Return_26W,Return_52W
2011-07-15,3795.89990234375,3868.909912109375,3795.89990234375,3868.909912109375,3868.909912109375,0.0,,,,,
2011-07-22,3831.679931640625,3854.300048828125,3824.43994140625,3824.43994140625,3824.43994140625,0.0,-0.011494186143734542,,,,
2011-07-29,3824.43994140625,3880.39990234375,3793.06005859375,3793.06005859375,3793.06005859375,0.0,-0.008205092325482166,,,,
2011-08-05,3718.06005859375,3718.06005859375,3578.489990234375,3578.489990234375,3578.489990234375,0.0,-0.05656911966717593,,,,
2011-08-12,3486.22998046875,3486.22998046875,3264.199951171875,3317.64990234375,3317.64990234375,0.0,-0.07289110451683589,-0.1424845815200364,,,
2011-08-19,3217.85009765625,3241.469970703125,3141.72998046875,3141.72998046875,3141.72998046875,0.0,-0.05302546291901433,-0.17851240218102804,,,
2011-08-26,3141.72998046875,3220.5400390625,3083.889892578125,3083.889892578125,3083.889892578125,0.0,-0.018410267034468464,-0.18696518248080274,,,
2011-09-02,2972.570068359375,3226.050048828125,2972.570068359375,3226.050048828125,3226.050048828125,0.0,0.04609767572834911,-0.09848845249478166,,,
2011-09-09,3321.340087890625,3423.4599609375,3321.340087890625,3391.1298828125,3391.1298828125,0.0,0.051170884358827884,0.022148202080285895,,,
2011-09-16,3275.679931640625,3275.679931640625,3161.1201171875,3242.840087890625,3242.840087890625,0.0,-0.04372872760594115,0.03218293998862021,,,
2011-09-23,3207.60009765625,3268.889892578125,3056.739990234375,3056.739990234375,3056.739990234375,0.0,-0.05738799712979459,-0.00880378459979736,,,
2011-09-30,2977.550048828125,3052.080078125,2921.389892578125,2921.389892578125,2921.389892578125,0.0,-0.044279231497825866,-0.09443751697549418,,,
2011-10-07,2877.75,2895.800048828125,2726.60009765625,2889.550048828125,2889.550048828125,0.0,-0.010898868319798805,-0.14790935508739045,-0.2531358665695298,,
2011-10-14,2886.449951171875,3051.0,2876.35009765625,2987.89990234375,2987.89990234375,0.0,0.034036390390784765,-0.07861632971014187,-0.21873530552944265,,
2011-10-21,3005.85009765625,3011.10009765625,2909.75,2932.85009765625,2932.85009765625,0.0,-0.018424246623629625,-0.04053007222528793,-0.2267852202837033,,
2011-10-28,2976.050048828125,3256.449951171875,2925.949951171875,3220.050048828125,3220.050048828125,0.0,0.09792520640635094,0.10223221385435566,-0.10016513735805466,,
2011-11-04,3214.949951171875,3214.949951171875,3052.85009765625,3145.85009765625,3145.85009765625,0.0,-0.0230431049352412,0.08869894775903564,-0.051783584689310436,,
2011-11-11,3165.550048828125,3174.800048828125,2967.60009765625,2989.699951171875,2989.699951171875,0.0,-0.049636868139620316,0.0006024461618385768,-0.048390546050107064,,
2011-11-18,3019.5,3028.14990234375,2728.5,2768.89990234375,2768.89990234375,0.0,-0.07385358144103316,-0.055901321190441555,-0.10214047881295918,,
2011-11-25,2748.050048828125,2749.14990234375,2599.300048828125,2615.199951171875,2615.199951171875,0.0,-0.05550939239146013,-0.18783872563607307,-0.18934923154033012,,
2011-12-02,2653.10009765625,2907.550048828125,2653.10009765625,2894.050048828125,2894.050048828125,0.0,0.10662668356631655,-0.08004197307930327,-0.14658236374364764,,
2011-12-09,2884.64990234375,2900.89990234375,2709.60009765625,2762.550048828125,2762.550048828125,0.0,-0.0454380531716263,-0.07597749140502008,-0.14810783943864314,,
2011-12-16,2790.60009765625,2794.449951171875,2571.199951171875,2580.300048828125,2580.300048828125,0.0,-0.06597165545554928,-0.06811364085642235,-0.15586538041455045,,
2011-12-23,2561.5,2582.10009765625,2462.5,2529.199951171875,2529.199951171875,0.0,-0.019803936243561138,-0.032884674826283655,-0.13424772311378907,,
2011-12-30,2542.35009765625,2582.10009765625,2446.35009765625,2464.60009765625,2464.60009765625,0.0,-0.025541615832189724,-0.14839064422737624,-0.14706440241248497,,
2012-01-06,2478.10009765625,2651.699951171875,2439.25,2601.949951171875,2601.949951171875,0.0,0.0557290627579865,-0.058134728717178064,-0.12917097753814666,,
2012-01-13,2601.39990234375,2914.300048828125,2549.949951171875,2872.300048828125,2872.300048828125,0.0,0.10390288158098082,0.11316513369544579,-0.02064546322245131,-0.2575944867989668,
2012-01-20,2854.75,3027.60009765625,2831.300048828125,3002.449951171875,3002.449951171875,0.0,0.04531208443799262,0.1871145062219084,-0.06757661972845463,-0.21493081413958048,
2012-01-27,2998.699951171875,3119.25,2918.75,3101.64990234375,3101.64990234375,0.0,0.033039668532411914,0.2584799884140687,-0.014050318336983225,-0.1822829445274683,
2012-02-03,3082.35009765625,3232.60009765625,2982.10009765625,3179.25,3179.25,0.0,0.025018973804107114,0.2218720804249592,0.06340102750238419,-0.11156660807320762,
2012-02-10,3219.449951171875,3346.35009765625,3158.050048828125,3310.5,3310.5,0.0,0.04128332153809855,0.15256064607548825,0.19560118341504862,-0.002155110561454676,
2012-02-17,3318.0,3455.5,3273.199951171875,3369.39990234375,3369.39990234375,0.0,0.017791844840280957,0.12221684195889826,0.2883909319568154,0.07246641923092056,
2012-02-24,3380.949951171875,3444.35009765625,3180.89990234375,3247.10009765625,3247.10009765625,0.0,-0.036297206693224005,0.04689445936583336,0.12199168738325161,0.05292348649376777,
2012-03-02,3266.800048828125,3266.800048828125,3071.14990234375,3210.14990234375,3210.14990234375,0.0,-0.011379444489306167,0.009719242696783814,0.16202416086741933,-0.0049286732207241,
2012-03-09,3192.449951171875,3192.75,2902.64990234375,3090.5,3090.5,0.0,-0.037272372313951085,-0.06645521824497813,0.1977289235814217,-0.0886518338139165,
