Date,Equity
2025-06-06,516853.60959017783
2025-06-13,510973.5425446795
2025-06-20,519114.0433591292
2025-06-27,529974.9215275751
2025-07-04,526320.1626436731
2025-07-11,519888.17944582575
2025-07-18,516137.32981996395
2025-07-25,513421.07064062334
2025-08-01,507805.61650386645
2025-08-08,503628.9395437819
2025-08-15,509168.9341861174
2025-08-22,514105.2932473431
2025-08-29,504942.59688459977
2025-09-05,511436.59494784643
2025-09-12,519147.1098791566
2025-09-19,523551.21505329985
2025-09-26,509652.6178368226
2025-10-03,514604.5209886595
2025-10-10,522689.1841996931
2025-10-17,531464.287653691
2025-10-24,533227.5931429149
2025-10-31,531717.515020738
2025-11-07,526967.2005557101
2025-11-14,535602.7705625595
2025-11-21,538870.9458942491
2025-11-28,541657.4562882999
2025-12-05,541316.3745286039
2025-12-12,538432.6832875374
2025-12-19,536767.6083761236
2025-12-26,538336.5925455777
2026-01-02,544253.8442857588
2026-01-09,530915.480319464
2026-01-16,531143.8775157946
2026-01-23,517796.2274693945
2026-01-30,523418.908598929
2026-02-06,531130.4328867724
2026-02-13,526528.9379489983
2026-02-20,528599.2089470964
2026-02-27,520483.53830336314
2026-03-06,505430.43908422167
2026-03-13,478570.7753735566
2026-03-20,477814.2020905377
2026-03-27,471718.13274693635
2026-04-03,469516.60502526205
2026-04-10,497164.89918244013
2026-04-17,503427.391231234
2026-04-24,494009.3680398546
2026-05-01,496068.29387051973
2026-05-08,499760.2374491045
2026-05-15,488749.49002261035
2026-05-22,490316.4151047366
2026-05-29,486770.1822352833
2026-06-05,483027.56895873236
2026-06-12,488323.66268838756
2026-06-19,496389.7133649491
2026-06-26,497276.53401501104
2026-07-03,501717.8238838371
2026-07-10,500395.889819447
2026-07-17,503029.4625115886
2026-07-24,491311.7213949859
2026-07-31,504048.5492417599
2026-08-07,507915.1922491094
2026-08-14,503684.7367729363
2026-08-21,501328.1718877638
2026-08-28,499749.90163820435
2026-09-04,494004.20013440447
2026-09-11,483676.66595809703
2026-09-18,481041.03417862765
