Date,Asset,Return
2018-07-06,NIFTY 50,0.005446047525380138
2018-07-13,NIFTY 50,0.02285881292632519
2018-07-20,NIFTY 50,-0.0007895701934017563
2018-07-27,NIFTY 50,0.024354635638383915
2018-08-03,NIFTY 50,0.007310484083944635
2018-08-10,NIFTY 50,0.006047126654247892
2018-08-17,NIFTY 50,0.003609081762106836
2018-08-24,NIFTY 50,0.007527808502059585
2018-08-31,NIFTY 50,0.010677453236182188
2018-09-07,NIFTY 50,-0.007825040933607252
2018-09-14,NIFTY 50,-0.006376631192531956
2018-09-21,NIFTY 50,-0.032313861646015574
2018-09-28,NIFTY 50,-0.01908350652125479
2018-10-05,NIFTY 50,-0.05617334959024034
2018-10-12,NIFTY 50,0.015126308151849122
2018-10-19,NIFTY 50,-0.016132747224874677
2018-10-26,NIFTY 50,-0.026549083555946096
2018-11-02,NIFTY 50,0.052143569292123715
2018-11-09,NIFTY 50,0.003051283550886019
2018-11-16,NIFTY 50,0.009163737880267586
2018-11-23,NIFTY 50,-0.014552263809913812
2018-11-30,NIFTY 50,0.03324862849407473
2018-12-07,NIFTY 50,-0.01682945775967082
2018-12-14,NIFTY 50,0.010450077892494525
2018-12-21,NIFTY 50,-0.004761504091224222
2018-12-28,NIFTY 50,0.009847534928863588
2019-01-04,NIFTY 50,-0.012205524588828398
2019-01-11,NIFTY 50,0.006301704372384975
2019-01-18,NIFTY 50,0.010375221559487446
2019-01-25,NIFTY 50,-0.01158897660313174
2019-02-01,NIFTY 50,0.010491170486344181
2019-02-08,NIFTY 50,0.004585168144645602
2019-02-15,NIFTY 50,-0.020029901181894405
2019-02-22,NIFTY 50,0.00627074685301654
2019-03-01,NIFTY 50,0.006657888902462661
2019-03-08,NIFTY 50,0.015823665542872956
2019-03-15,NIFTY 50,0.03547213557222184
2019-03-22,NIFTY 50,0.0026298395688471032
2019-03-29,NIFTY 50,0.009871745892767514
2019-04-05,NIFTY 50,0.0082930160166379
2019-04-12,NIFTY 50,-0.0019286898729466984
2019-04-19,NIFTY 50,0.00939151261359128
2019-04-26,NIFTY 50,0.0001574591559674321
2019-05-03,NIFTY 50,-0.0036071162659858658
2019-05-10,NIFTY 50,-0.03699968916092122
2019-05-17,NIFTY 50,0.011370789310862328
2019-05-24,NIFTY 50,0.03830485299020059
2019-05-31,NIFTY 50,0.0066446752313875646
2019-06-07,NIFTY 50,-0.004373923484146558
2019-06-14,NIFTY 50,-0.003988878821239328
2019-06-21,NIFTY 50,-0.008390229204301436
2019-06-28,NIFTY 50,0.00552281216957784
2019-07-05,NIFTY 50,0.001891684260037163
2019-07-12,NIFTY 50,-0.02189883136449622
2019-07-19,NIFTY 50,-0.01153429993507904
2019-07-26,NIFTY 50,-0.011817780967445346
2019-08-02,NIFTY 50,-0.025429153804766957
2019-08-09,NIFTY 50,0.010211622367108042
2019-08-16,NIFTY 50,-0.00556728463657985
2019-08-23,NIFTY 50,-0.01977318553688967
2019-08-30,NIFTY 50,0.017905081802617184
2019-09-06,NIFTY 50,-0.006989753900845885
2019-09-13,NIFTY 50,0.011848878423404097
2019-09-20,NIFTY 50,0.017903718676934632
2019-09-27,NIFTY 50,0.021127901863188248
2019-10-04,NIFTY 50,-0.02932927792365192
2019-10-11,NIFTY 50,0.011660198634197538
2019-10-18,NIFTY 50,0.031561099760883504
2019-10-25,NIFTY 50,-0.0066841214182128406
2019-11-01,NIFTY 50,0.026476334257692358
2019-11-08,NIFTY 50,0.0014760215486662176
2019-11-15,NIFTY 50,-0.00106651284170034
2019-11-22,NIFTY 50,0.0015930624735807086
2019-11-29,NIFTY 50,0.01188892511736972
2019-12-06,NIFTY 50,-0.011160355743983885
2019-12-13,NIFTY 50,0.013857332996057625
2019-12-20,NIFTY 50,0.015314321227789307
2019-12-27,NIFTY 50,-0.0021186786301768956
2020-01-03,NIFTY 50,-0.0015637536435284538
2020-01-10,NIFTY 50,0.002465876842738357
2020-01-17,NIFTY 50,0.007795656795418715
2020-01-24,NIFTY 50,-0.008427514818394766
2020-01-31,NIFTY 50,-0.023362553068805747
2020-02-07,NIFTY 50,0.01139014089911261
2020-02-14,NIFTY 50,0.0012481525517991088
2020-02-21,NIFTY 50,-0.0026912717196059255
2020-02-28,NIFTY 50,-0.07276802855759412
2020-03-06,NIFTY 50,-0.018952378395116876
2020-03-13,NIFTY 50,-0.09411298851339756
2020-03-20,NIFTY 50,-0.12151940455899846
2020-03-27,NIFTY 50,-0.009742230921189976
2020-04-03,NIFTY 50,-0.06656276612251377
2020-04-10,NIFTY 50,0.12718036205465433
2020-04-17,NIFTY 50,0.016994216654773853
2020-04-24,NIFTY 50,-0.012123949537324319
2020-05-01,NIFTY 50,0.0770667624197976
2020-05-08,NIFTY 50,-0.061704516934418474
2020-05-15,NIFTY 50,-0.012392627209101281
2020-05-22,NIFTY 50,-0.010681976123898984
2020-05-29,NIFTY 50,0.05985560800813117
2020-06-05,NIFTY 50,0.05864645130026047
2020-06-12,NIFTY 50,-0.01668778251961711
2020-06-19,NIFTY 50,0.02722377536781817
2020-06-26,NIFTY 50,0.013529304214020987
2020-07-03,NIFTY 50,0.021607397609072487
2020-07-10,NIFTY 50,0.015149891464920628
2020-07-17,NIFTY 50,0.0124117545005058
2020-07-24,NIFTY 50,0.026826108778724933
2020-07-31,NIFTY 50,-0.010782434673522467
2020-08-07,NIFTY 50,0.012697001105808736
2020-08-14,NIFTY 50,-0.003178995517533645
2020-08-21,NIFTY 50,0.017283261647349057
2020-08-28,NIFTY 50,0.024270991723315705
2020-09-04,NIFTY 50,-0.026936880603920077
2020-09-11,NIFTY 50,0.01152305619349936
2020-09-18,NIFTY 50,0.0035326595964069174
2020-09-25,NIFTY 50,-0.03952213504563973
2020-10-02,NIFTY 50,0.033184787250288394
2020-10-09,NIFTY 50,0.043553662886622435
2020-10-16,NIFTY 50,-0.012736901975149317
2020-10-23,NIFTY 50,0.014274187033702423
2020-10-30,NIFTY 50,-0.02413585755472969
2020-11-06,NIFTY 50,0.053352349448716696
2020-11-13,NIFTY 50,0.037216009874281974
2020-11-20,NIFTY 50,0.010935546699409215
2020-11-27,NIFTY 50,0.008546540552703874
2020-12-04,NIFTY 50,0.02233022758308323
2020-12-11,NIFTY 50,0.01925548483418904
2020-12-18,NIFTY 50,0.018255360422344546
2020-12-25,NIFTY 50,-0.0008211739245804761
2021-01-01,NIFTY 50,0.019582886339254868
2021-01-08,NIFTY 50,0.02345115383243579
2021-01-15,NIFTY 50,0.006025558578298895
2021-01-22,NIFTY 50,-0.0042816328350487876
2021-01-29,NIFTY 50,-0.0513015510273751
2021-02-05,NIFTY 50,0.09458659788867219
2021-02-12,NIFTY 50,0.016017542234115556
2021-02-19,NIFTY 50,-0.011972974684004933
2021-02-26,NIFTY 50,-0.030210062868156307
2021-03-05,NIFTY 50,0.028146808846708282
2021-03-12,NIFTY 50,0.006215689302220717
2021-03-19,NIFTY 50,-0.01909062245459292
2021-03-26,NIFTY 50,-0.016054001309854904
2021-04-02,NIFTY 50,0.0248185265028551
2021-04-09,NIFTY 50,-0.0021859982346488227
2021-04-16,NIFTY 50,-0.01462771822525688
2021-04-23,NIFTY 50,-0.018915230857394327
2021-04-30,NIFTY 50,0.020203816787967455
2021-05-07,NIFTY 50,0.013126202840348489
2021-05-14,NIFTY 50,-0.00980564738987122
2021-05-21,NIFTY 50,0.033894725818587546
2021-05-28,NIFTY 50,0.017156207079156438
2021-06-04,NIFTY 50,0.015198556810893216
2021-06-11,NIFTY 50,0.00823851625692007
2021-06-18,NIFTY 50,-0.007342074380781383
2021-06-25,NIFTY 50,0.01128585438752161
2021-07-02,NIFTY 50,-0.00871036373503653
2021-07-09,NIFTY 50,-0.002060805117763409
2021-07-16,NIFTY 50,0.014888691305526391
2021-07-23,NIFTY 50,-0.004229661019963582
2021-07-30,NIFTY 50,-0.005865269165117426
2021-08-06,NIFTY 50,0.030143303263794996
2021-08-13,NIFTY 50,0.017914510879504686
2021-08-20,NIFTY 50,-0.0047552263119292615
2021-08-27,NIFTY 50,0.015482764581623565
2021-09-03,NIFTY 50,0.03701843854282827
2021-09-10,NIFTY 50,0.002635156183146581
2021-09-17,NIFTY 50,0.012430035299451525
2021-09-24,NIFTY 50,0.01524290791780225
2021-10-01,NIFTY 50,-0.017988285100337675
2021-10-08,NIFTY 50,0.02071340324249893
2021-10-15,NIFTY 50,0.02477488834186725
2021-10-22,NIFTY 50,-0.012195641481859476
2021-10-29,NIFTY 50,-0.02446880691816533
2021-11-05,NIFTY 50,0.013872523799761005
2021-11-12,NIFTY 50,0.01037848335873659
2021-11-19,NIFTY 50,-0.01866839119746999
2021-11-26,NIFTY 50,-0.041562614272561915
2021-12-03,NIFTY 50,0.009999148842643857
2021-12-10,NIFTY 50,0.018294299301169437
2021-12-17,NIFTY 50,-0.03004354554079247
2021-12-24,NIFTY 50,0.001092173309896971
2021-12-31,NIFTY 50,0.020601383885907598
2022-01-07,NIFTY 50,0.02642889797208281
2022-01-14,NIFTY 50,0.024872748133738076
2022-01-21,NIFTY 50,-0.03498073808936908
2022-01-28,NIFTY 50,-0.029244296634327704
2022-02-04,NIFTY 50,0.0242283237542138
2022-02-11,NIFTY 50,-0.008081088753712273
2022-02-18,NIFTY 50,-0.0056662236147282385
2022-02-25,NIFTY 50,-0.03576578102272965
2022-03-04,NIFTY 50,-0.024795344784872442
2022-03-11,NIFTY 50,0.02370522141011744
2022-03-18,NIFTY 50,0.03948188974713407
2022-03-25,NIFTY 50,-0.007754404319526564
2022-04-01,NIFTY 50,0.030166689136011282
2022-04-08,NIFTY 50,0.006445811830530168
2022-04-15,NIFTY 50,-0.017357914432095334
2022-04-22,NIFTY 50,-0.017378533278390784
2022-04-29,NIFTY 50,-0.004041383806575927
2022-05-06,NIFTY 50,-0.04042091674464676
2022-05-13,NIFTY 50,-0.03833343647650245
2022-05-20,NIFTY 50,0.03066755720991665
2022-05-27,NIFTY 50,0.005305484248887771
2022-06-03,NIFTY 50,0.014178339219401037
2022-06-10,NIFTY 50,-0.02306403999829465
2022-06-17,NIFTY 50,-0.05606166078071839
2022-06-24,NIFTY 50,0.026530879131657192
2022-07-01,NIFTY 50,0.003363205547239456
2022-07-08,NIFTY 50,0.02974532270384711
2022-07-15,NIFTY 50,-0.010566774237090293
2022-07-22,NIFTY 50,0.04176214485960861
2022-07-29,NIFTY 50,0.026244930410620704
2022-08-05,NIFTY 50,0.013943729692713402
2022-08-12,NIFTY 50,0.017281241018824556
2022-08-19,NIFTY 50,0.0034070694843311156
2022-08-26,NIFTY 50,-0.011236838626331735
2022-09-02,NIFTY 50,-0.0011077670834892528
2022-09-09,NIFTY 50,0.016756534766828146
2022-09-16,NIFTY 50,-0.01696260134108374
2022-09-23,NIFTY 50,-0.011608108251135452
2022-09-30,NIFTY 50,-0.013446949778974537
2022-10-07,NIFTY 50,0.012887345016576734
2022-10-14,NIFTY 50,-0.0074475180824222775
2022-10-21,NIFTY 50,0.02272829039588009
2022-10-28,NIFTY 50,0.011976353990514221
2022-11-04,NIFTY 50,0.018572739046093023
2022-11-11,NIFTY 50,0.012835839141973171
2022-11-18,NIFTY 50,-0.002291526832332691
2022-11-25,NIFTY 50,0.011202945489937166
2022-12-02,NIFTY 50,0.009903963991033216
2022-12-09,NIFTY 50,-0.010670674855624007
2022-12-16,NIFTY 50,-0.012304943296693405
2022-12-23,NIFTY 50,-0.025299645232360835
2022-12-30,NIFTY 50,0.016763258244249624
2023-01-06,NIFTY 50,-0.013578982501887271
2023-01-13,NIFTY 50,0.005439719301254087
2023-01-20,NIFTY 50,0.003956806009802971
2023-01-27,NIFTY 50,-0.02348064068682687
2023-02-03,NIFTY 50,0.014184061178950103
2023-02-10,NIFTY 50,0.00013718000357498816
2023-02-17,NIFTY 50,0.004911333057990186
2023-02-24,NIFTY 50,-0.026660339180815562
2023-03-03,NIFTY 50,0.007360030595505274
2023-03-10,NIFTY 50,-0.010312925614102575
2023-03-17,NIFTY 50,-0.017966542181762968
2023-03-24,NIFTY 50,-0.00906430056745533
2023-03-31,NIFTY 50,0.02447317651056391
2023-04-07,NIFTY 50,0.013790543678624312
2023-04-14,NIFTY 50,0.013003446433238475
2023-04-21,NIFTY 50,-0.011439826046107271
2023-04-28,NIFTY 50,0.025019742862924632
2023-05-05,NIFTY 50,0.00022142264046509652
2023-05-12,NIFTY 50,0.013603452390835047
2023-05-19,NIFTY 50,-0.00608253357246713
2023-05-26,NIFTY 50,0.016257908544516697
2023-06-02,NIFTY 50,0.0018784444174400061
2023-06-09,NIFTY 50,0.0015809120414556066
2023-06-16,NIFTY 50,0.014146094134112497
2023-06-23,NIFTY 50,-0.00852544353553597
2023-06-30,NIFTY 50,0.02804911635102192
2023-07-07,NIFTY 50,0.007439138164118342
2023-07-14,NIFTY 50,0.012037120668846102
2023-07-21,NIFTY 50,0.009225893838329613
2023-07-28,NIFTY 50,-0.005011355722967847
2023-08-04,NIFTY 50,-0.0065687899663359195
2023-08-11,NIFTY 50,-0.004544715824665646
2023-08-18,NIFTY 50,-0.00608135482126293
2023-08-25,NIFTY 50,-0.0022966993253730195
2023-09-01,NIFTY 50,0.008797973254502045
2023-09-08,NIFTY 50,0.019791226378708116
2023-09-15,NIFTY 50,0.01878916976602052
2023-09-22,NIFTY 50,-0.025658213105346328
2023-09-29,NIFTY 50,-0.0018272218127756146
2023-10-06,NIFTY 50,0.000773957936549774
2023-10-13,NIFTY 50,0.004963532258885239
2023-10-20,NIFTY 50,-0.01055135713705102
2023-10-27,NIFTY 50,-0.025349703378138133
2023-11-03,NIFTY 50,0.009626040996731922
2023-11-10,NIFTY 50,0.010127089324092564
2023-11-17,NIFTY 50,0.015775838172153334
2023-11-24,NIFTY 50,0.003187668383504594
2023-12-01,NIFTY 50,0.023905448961142772
2023-12-08,NIFTY 50,0.03461137989036511
2023-12-15,NIFTY 50,0.023236239039903017
2023-12-22,NIFTY 50,-0.0049984502728748215
2023-12-29,NIFTY 50,0.017892774176821558
2024-01-05,NIFTY 50,-0.0009479190942469629
2024-01-12,NIFTY 50,0.008463529367313427
2024-01-19,NIFTY 50,-0.012430051355886373
2024-01-26,NIFTY 50,-0.01247783670526148
2024-02-02,NIFTY 50,0.023472606663543782
2024-02-09,NIFTY 50,-0.0032626261199916184
2024-02-16,NIFTY 50,0.011853516297486433
2024-02-23,NIFTY 50,0.00780374516674498
2024-03-01,NIFTY 50,0.005674716971974192
2024-03-08,NIFTY 50,0.006929697554697523
2024-03-15,NIFTY 50,-0.020903821564132397
2024-03-22,NIFTY 50,0.003332844091697762
2024-03-29,NIFTY 50,0.01041557652709102
2024-04-05,NIFTY 50,0.008366536548146897
2024-04-12,NIFTY 50,0.00025323123577369877
2024-04-19,NIFTY 50,-0.016536869728557835
2024-04-26,NIFTY 50,0.012324433049623051
2024-05-03,NIFTY 50,0.0024933326155016644
2024-05-10,NIFTY 50,-0.018715661384811066
2024-05-17,NIFTY 50,0.018630545412424926
2024-05-24,NIFTY 50,0.021855151029202657
2024-05-31,NIFTY 50,-0.018573791893592317
2024-06-07,NIFTY 50,0.03370739471960049
2024-06-14,NIFTY 50,0.007533193895588708
2024-06-21,NIFTY 50,0.0015128528821319875
2024-06-28,NIFTY 50,0.02167983662333617
2024-07-05,NIFTY 50,0.013046321420381757
2024-07-12,NIFTY 50,0.007330286287466459
2024-07-19,NIFTY 50,0.0011733664001589705
2024-07-26,NIFTY 50,0.012390463208034497
2024-08-02,NIFTY 50,-0.004717177372428161
2024-08-09,NIFTY 50,-0.014167953726225035
2024-08-16,NIFTY 50,0.007126311300913013
2024-08-23,NIFTY 50,0.011490903870086111
2024-08-30,NIFTY 50,0.016627623549180237
2024-09-06,NIFTY 50,-0.015206511123437516
2024-09-13,NIFTY 50,0.020294002790408605
2024-09-20,NIFTY 50,0.01713364300080844
2024-09-27,NIFTY 50,0.015044037220542705
2024-10-04,NIFTY 50,-0.04447656014172885
2024-10-11,NIFTY 50,-0.0020128089260372795
2024-10-18,NIFTY 50,-0.0044142811720760955
2024-10-25,NIFTY 50,-0.027088139713140946
2024-11-01,NIFTY 50,0.00510937703191372
2024-11-08,NIFTY 50,-0.006424791987223899
2024-11-15,NIFTY 50,-0.025488443027341434
2024-11-22,NIFTY 50,0.015916184444815906
2024-11-29,NIFTY 50,0.009363252125401234
2024-12-06,NIFTY 50,0.02265546041103761
2024-12-13,NIFTY 50,0.003667263578396307
2024-12-20,NIFTY 50,-0.047673871198458895
2024-12-27,NIFTY 50,0.009577123078961414
2025-01-03,NIFTY 50,0.008035375302820391
2025-01-10,NIFTY 50,-0.02388069028004869
2025-01-17,NIFTY 50,-0.009743327625205356
2025-01-24,NIFTY 50,-0.004783823082047389
2025-01-31,NIFTY 50,0.018023453198734662
2025-02-07,NIFTY 50,0.0021927833144086417
2025-02-14,NIFTY 50,-0.02676997360622757
2025-02-21,NIFTY 50,-0.005815698698169336
2025-02-28,NIFTY 50,-0.02944394212878021
2025-03-07,NIFTY 50,0.01933589139541625
2025-03-14,NIFTY 50,-0.006886189169715062
2025-03-21,NIFTY 50,0.04255894509689506
2025-03-28,NIFTY 50,0.007235388512559782
2025-04-04,NIFTY 50,-0.026144447054772924
2025-04-11,NIFTY 50,-0.003313698433659251
2025-04-18,NIFTY 50,0.04481666923050209
2025-04-25,NIFTY 50,0.007869443651739028
2025-05-02,NIFTY 50,0.012785271414129218
2025-05-09,NIFTY 50,-0.01391150462355728
2025-05-16,NIFTY 50,0.04214431777949024
2025-05-23,NIFTY 50,-0.006660740110684182
2025-05-30,NIFTY 50,-0.004122260971536451
2025-06-06,NIFTY 50,0.01019573468489443
2025-06-13,NIFTY 50,-0.011376658567134212
2025-06-20,NIFTY 50,0.015931354828881306
2025-06-27,NIFTY 50,0.02092195020995069
2025-07-04,NIFTY 50,-0.006896097787736255
2025-07-11,NIFTY 50,-0.012220666534111024
2025-07-18,NIFTY 50,-0.007214723808223522
2025-07-25,NIFTY 50,-0.00526266755455973
2025-08-01,NIFTY 50,-0.010937326997020547
2025-08-08,NIFTY 50,-0.0082249522737462
2025-08-15,NIFTY 50,0.011000151515029977
2025-08-22,NIFTY 50,0.00969493370430441
2025-08-29,NIFTY 50,-0.017822606542070796
2025-09-05,NIFTY 50,0.012860863993874538
2025-09-12,NIFTY 50,0.015076189321369338
2025-09-19,NIFTY 50,0.008483347186827972
2025-09-26,NIFTY 50,-0.02654677673713801
2025-10-03,NIFTY 50,0.009716232152117366
2025-10-10,NIFTY 50,0.015710439534229792
2025-10-17,NIFTY 50,0.01678837771903341
2025-10-24,NIFTY 50,0.0033178249793766046
2025-10-31,NIFTY 50,-0.0028319579511562054
2025-11-07,NIFTY 50,-0.008933906314601336
2025-11-14,NIFTY 50,0.016387300761305124
2025-11-21,NIFTY 50,0.0061018641263879125
2025-11-28,NIFTY 50,0.005171016205794077
2025-12-05,NIFTY 50,-0.0006297001097950172
2025-12-12,NIFTY 50,-0.005327182728543267
2025-12-19,NIFTY 50,-0.0030924476969846904
2025-12-26,NIFTY 50,0.002923023194713048
2026-01-02,NIFTY 50,0.01099173235131734
2026-01-09,NIFTY 50,-0.024507615529659854
2026-01-16,NIFTY 50,0.0004301950212359795
2026-01-23,NIFTY 50,-0.025130008292344796
2026-01-30,NIFTY 50,0.010858868472283012
2026-02-06,NIFTY 50,0.014732987595892144
2026-02-13,NIFTY 50,-0.008663587421952723
2026-02-20,NIFTY 50,0.003931922538127797
2026-02-27,NIFTY 50,-0.015353164564696709
2026-03-06,NIFTY 50,-0.02892137428248087
2026-03-13,NIFTY 50,-0.05314215692931257
2026-03-20,NIFTY 50,-0.0015809015551113692
2026-03-27,NIFTY 50,-0.012758242255943242
2026-04-03,NIFTY 50,-0.004667040694099067
2026-04-10,NIFTY 50,0.05888672277243634
2026-04-17,NIFTY 50,0.012596408272370407
2026-04-24,NIFTY 50,-0.01870780842565145
2026-05-01,NIFTY 50,0.004167787017550939
2026-05-08,NIFTY 50,0.007442409894369062
2026-05-15,NIFTY 50,-0.022032059778696267
2026-05-22,NIFTY 50,0.003205988167995333
2026-05-29,NIFTY 50,-0.007232539560593221
2026-06-05,NIFTY 50,-0.007688665849178822
2026-06-12,NIFTY 50,0.010964371539024187
2026-06-19,NIFTY 50,0.016517837026686744
2026-06-26,NIFTY 50,0.00178654115140775
2026-07-03,NIFTY 50,0.008931227526396635
2026-07-10,NIFTY 50,-0.0026348158296567448
2026-07-17,NIFTY 50,0.0052629782652529045
2026-07-24,NIFTY 50,-0.023294343552158647
2026-07-31,NIFTY 50,0.025924127783090833
2026-08-07,NIFTY 50,0.007671171781301833
2026-08-14,NIFTY 50,-0.008329058749828033
2026-08-21,NIFTY 50,-0.004678650578675225
2026-08-28,NIFTY 50,-0.003148177856465484
2026-09-04,NIFTY 50,-0.011497153846284358
2026-09-11,NIFTY 50,-0.02090576188116955
2026-09-18,NIFTY 50,-0.005449160492885241
