Date,Adj Close,Close,High,Low,Open,Volume
2011-04-25,4619.5498046875,4619.5498046875,4632.7998046875,4603.89990234375,4613.2001953125,2944000
2011-04-26,4640.9501953125,4640.9501953125,4654.2998046875,4567.2998046875,4622.60009765625,3491000
2011-04-27,4654.89990234375,4654.89990234375,4663.4501953125,4631.0498046875,4640.2001953125,3436000
2011-04-28,4647.5498046875,4647.5498046875,4674.0,4624.35009765625,4649.60009765625,7940000
2011-04-29,4685.5498046875,4685.5498046875,4701.4501953125,4656.75,4662.7001953125,6370000
2011-05-02,4712.7001953125,4712.7001953125,4750.4501953125,4699.9501953125,4711.5498046875,4044000
2011-05-03,4642.5498046875,4642.5498046875,4732.60009765625,4629.85009765625,4701.35009765625,4086000
2011-05-04,4590.9501953125,4590.9501953125,4642.10009765625,4558.89990234375,4642.10009765625,5768000
2011-05-05,4506.25,4506.25,4579.7998046875,4488.7998046875,4560.14990234375,7312000
2011-05-06,4539.25,4539.25,4553.2998046875,4492.89990234375,4498.35009765625,6892000
2011-05-09,4532.0,4532.0,4551.10009765625,4500.85009765625,4551.10009765625,5780000
2011-05-10,4522.85009765625,4522.85009765625,4549.64990234375,4501.2001953125,4532.60009765625,5709000
2011-05-11,4542.2001953125,4542.2001953125,4550.4501953125,4506.7998046875,4520.25,10969000
2011-05-12,4544.85009765625,4544.85009765625,4579.7998046875,4502.75,4517.7001953125,7519000
2011-05-13,4607.5498046875,4607.5498046875,4645.14990234375,4519.89990234375,4545.9501953125,9497000
2011-05-16,4660.0498046875,4660.0498046875,4682.89990234375,4608.35009765625,4608.35009765625,16581000
2011-05-17,4648.0498046875,4648.0498046875,4682.60009765625,4633.35009765625,4663.2001953125,6864000
2011-05-18,4584.89990234375,4584.89990234375,4667.5,4572.64990234375,4654.85009765625,6283000
2011-05-19,4563.7998046875,4563.7998046875,4598.60009765625,4551.0498046875,4593.64990234375,4202000
2011-05-20,4619.7998046875,4619.7998046875,4646.35009765625,4557.2001953125,4571.60009765625,6227000
2011-05-23,4541.5,4541.5,4616.7001953125,4520.7001953125,4610.4501953125,6356000
2011-05-24,4561.85009765625,4561.85009765625,4572.10009765625,4541.7998046875,4552.14990234375,3858000
2011-05-25,4567.0,4567.0,4584.2001953125,4539.0,4557.7998046875,4501000
2011-05-26,4604.85009765625,4604.85009765625,4625.64990234375,4557.10009765625,4573.9501953125,10465000
2011-05-27,4632.10009765625,4632.10009765625,4646.7001953125,4600.9501953125,4600.9501953125,5405000
2011-05-30,4736.7001953125,4736.7001953125,4747.2998046875,4647.2001953125,4647.2001953125,8839000
2011-05-31,4822.75,4822.75,4828.25,4755.14990234375,4755.14990234375,9797000
2011-06-01,4805.64990234375,4805.64990234375,4827.39990234375,4781.9501953125,4810.7998046875,4441000
2011-06-02,4806.9501953125,4806.9501953125,4853.5,4765.0498046875,4783.64990234375,6030000
2011-06-03,4759.39990234375,4759.39990234375,4831.7001953125,4749.35009765625,4807.7998046875,3622000
2011-06-06,4807.2998046875,4807.2998046875,4810.5498046875,4754.85009765625,4757.0,4508000
2011-06-07,4850.2998046875,4850.2998046875,4857.64990234375,4797.35009765625,4797.35009765625,6047000
2011-06-08,4795.10009765625,4795.10009765625,4853.85009765625,4787.5498046875,4848.4501953125,3609000
2011-06-09,4773.75,4773.75,4806.4501953125,4757.7998046875,4804.0498046875,2483000
2011-06-10,4772.64990234375,4772.64990234375,4805.85009765625,4755.0,4783.25,3581000
2011-06-13,4790.4501953125,4790.4501953125,4796.85009765625,4746.14990234375,4756.60009765625,4953000
2011-06-14,4822.5498046875,4822.5498046875,4845.0498046875,4794.4501953125,4794.4501953125,5768000
2011-06-15,4820.60009765625,4820.60009765625,4847.39990234375,4808.39990234375,4810.85009765625,5970000
2011-06-16,4819.7001953125,4819.7001953125,4840.2001953125,4792.25,4792.25,5058000
2011-06-17,4754.5,4754.5,4840.5,4741.14990234375,4803.60009765625,3957000
2011-06-20,4654.39990234375,4654.39990234375,4793.0498046875,4598.39990234375,4758.9501953125,6672000
2011-06-21,4686.89990234375,4686.89990234375,4713.10009765625,4653.7998046875,4661.10009765625,5001000
2011-06-22,4691.64990234375,4691.64990234375,4725.5,4669.35009765625,4709.0498046875,4699000
2011-06-23,4660.64990234375,4660.64990234375,4680.85009765625,4623.10009765625,4675.9501953125,4187000
2011-06-24,4720.5,4720.5,4729.25,4657.7001953125,4671.0,5355000
2011-06-27,4765.7001953125,4765.7001953125,4784.10009765625,4697.60009765625,4712.7998046875,4361000
2011-06-28,4795.14990234375,4795.14990234375,4820.0,4768.2001953125,4783.0498046875,4868000
2011-06-29,4828.2001953125,4828.2001953125,4836.75,4801.89990234375,4801.89990234375,5210000
2011-06-30,4817.0,4817.0,4855.4501953125,4776.2998046875,4826.2001953125,9877000
2011-07-01,4796.25,4796.25,4868.7998046875,4781.35009765625,4838.10009765625,4473000
2011-07-04,4828.2001953125,4828.2001953125,4837.25,4810.2001953125,4816.0498046875,3360000
2011-07-05,4821.9501953125,4821.9501953125,4837.35009765625,4808.5498046875,4831.75,3446000
2011-07-06,4795.60009765625,4795.60009765625,4838.75,4787.2001953125,4826.2001953125,4239000
2011-07-07,4885.5,4885.5,4894.2001953125,4798.39990234375,4798.4501953125,5174000
2011-07-08,4850.2998046875,4850.2998046875,4910.35009765625,4840.14990234375,4897.39990234375,3162000
2011-07-11,4841.14990234375,4841.14990234375,4873.0,4829.64990234375,4853.7001953125,3435000
2011-07-12,4818.7998046875,4818.7998046875,4854.39990234375,4778.5,4818.25,3440000
2011-07-13,4889.60009765625,4889.60009765625,4901.35009765625,4846.75,4846.75,5004000
2011-07-14,4934.75,4934.75,4960.39990234375,4870.85009765625,4884.25,4980000
2011-07-15,4922.2998046875,4922.2998046875,4951.10009765625,4899.39990234375,4932.64990234375,4091000
2011-07-18,4868.4501953125,4868.4501953125,4924.5498046875,4860.5,4914.85009765625,8639000
2011-07-19,4907.4501953125,4907.4501953125,4912.4501953125,4871.5,4878.5,5038000
2011-07-20,4826.89990234375,4826.89990234375,4938.9501953125,4814.75,4926.64990234375,5863000
2011-07-21,4786.35009765625,4786.35009765625,4819.5498046875,4773.2001953125,4804.0,6994000
2011-07-22,4850.0,4850.0,4867.14990234375,4811.4501953125,4812.4501953125,3643000
2011-07-25,4905.4501953125,4905.4501953125,4914.14990234375,4823.5,4843.35009765625,4863000
2011-07-26,4869.39990234375,4869.39990234375,4949.2001953125,4852.14990234375,4915.60009765625,7739000
2011-07-27,4861.64990234375,4861.64990234375,4904.10009765625,4844.7001953125,4868.0498046875,6357000
2011-07-28,4877.10009765625,4877.10009765625,4889.35009765625,4811.2001953125,4843.5,9631000
2011-07-29,4848.4501953125,4848.4501953125,4893.2001953125,4844.10009765625,4873.64990234375,4370000
2011-08-01,4881.7001953125,4881.7001953125,4900.2998046875,4859.5,4859.5,3818000
2011-08-02,4892.2001953125,4892.2001953125,4906.75,4860.10009765625,4872.75,6137000
2011-08-03,4841.5,4841.5,4868.7001953125,4830.85009765625,4868.7001953125,3340000
2011-08-04,4764.75,4764.75,4848.9501953125,4757.60009765625,4836.7001953125,5077000
2011-08-05,4710.75,4710.75,4723.0498046875,4633.0,4694.14990234375,9853000
2011-08-08,4684.2001953125,4684.2001953125,4713.4501953125,4603.7998046875,4653.89990234375,6312000
2011-08-09,4543.64990234375,4543.64990234375,4600.39990234375,4521.2001953125,4570.85009765625,9575000
2011-08-10,4597.60009765625,4597.60009765625,4605.7001953125,4556.64990234375,4591.10009765625,6641000
2011-08-11,4581.0,4581.0,4653.39990234375,4570.39990234375,4576.5,5770000
2011-08-12,4555.0498046875,4555.0498046875,4617.5498046875,4550.0498046875,4606.7998046875,4402000
2011-08-16,4523.2001953125,4523.2001953125,4601.64990234375,4494.7998046875,4575.75,4274000
2011-08-17,4545.60009765625,4545.60009765625,4580.7001953125,4510.9501953125,4527.85009765625,3836000
2011-08-18,4476.25,4476.25,4562.64990234375,4463.89990234375,4552.7998046875,3693000
2011-08-19,4418.9501953125,4418.9501953125,4469.7001953125,4366.9501953125,4429.85009765625,5126000
2011-08-22,4469.9501953125,4469.9501953125,4476.2998046875,4377.2998046875,4416.10009765625,4015000
2011-08-23,4448.9501953125,4448.9501953125,4504.0,4425.75,4485.39990234375,4005000
2011-08-24,4441.2998046875,4441.2998046875,4500.10009765625,4429.60009765625,4447.89990234375,4947000
2011-08-25,4452.60009765625,4452.60009765625,4487.9501953125,4439.9501953125,4476.39990234375,6871000
2011-08-26,4412.2001953125,4412.2001953125,4501.4501953125,4374.14990234375,4458.0,5178000
2011-08-29,4445.7998046875,4445.7998046875,4490.2001953125,4420.35009765625,4420.35009765625,3864000
2011-08-30,4524.2998046875,4524.2998046875,4532.85009765625,4441.7998046875,4457.10009765625,5677000
2011-09-02,4587.9501953125,4587.9501953125,4615.85009765625,4569.85009765625,4596.60009765625,8543000
2011-09-05,4556.9501953125,4556.9501953125,4584.10009765625,4536.35009765625,4577.89990234375,6665000
2011-09-06,4545.9501953125,4545.9501953125,4562.25,4521.5,4551.89990234375,5211000
2011-09-07,4558.14990234375,4558.14990234375,4571.35009765625,4540.35009765625,4557.4501953125,6617000
2011-09-08,4592.89990234375,4592.89990234375,4618.0498046875,4560.5498046875,4560.5498046875,5791000
2011-09-09,4551.25,4551.25,4625.2998046875,4540.5,4601.5,4768000
2011-09-12,4530.35009765625,4530.35009765625,4538.14990234375,4466.10009765625,4531.10009765625,4152000
2011-09-13,4504.2998046875,4504.2998046875,4602.60009765625,4492.35009765625,4539.0498046875,4513000
2011-09-14,4528.7998046875,4528.7998046875,4556.5,4493.7998046875,4526.35009765625,7951000
2011-09-15,4543.85009765625,4543.85009765625,4558.9501953125,4503.0,4553.4501953125,3561000
2011-09-16,4567.25,4567.25,4580.2001953125,4533.10009765625,4545.35009765625,6603000
2011-09-19,4522.89990234375,4522.89990234375,4583.85009765625,4499.7998046875,4583.85009765625,4454000
2011-09-20,4582.14990234375,4582.14990234375,4592.85009765625,4514.39990234375,4535.0498046875,4151000
2011-09-21,4595.4501953125,4595.4501953125,4617.9501953125,4578.7001953125,4579.85009765625,5230000
2011-09-22,4503.2001953125,4503.2001953125,4571.5498046875,4489.64990234375,4571.5498046875,3749000
2011-09-23,4487.39990234375,4487.39990234375,4512.7001953125,4452.10009765625,4480.0,4759000
2011-09-26,4486.5498046875,4486.5498046875,4503.14990234375,4422.64990234375,4503.14990234375,4252000
2011-09-27,4511.75,4511.75,4534.14990234375,4500.39990234375,4502.64990234375,3971000
2011-09-28,4544.60009765625,4544.60009765625,4552.75,4487.2001953125,4539.2001953125,4452000
2011-09-29,4539.7001953125,4539.7001953125,4549.35009765625,4506.39990234375,4539.0498046875,6175000
2011-09-30,4520.9501953125,4520.9501953125,4557.75,4494.85009765625,4541.25,5796000
2011-10-03,4499.7001953125,4499.7001953125,4522.60009765625,4447.0498046875,4498.0498046875,3439000
2011-10-04,4449.89990234375,4449.89990234375,4517.5,4440.25,4498.39990234375,5118000
2011-10-05,4494.25,4494.25,4520.85009765625,4454.85009765625,4454.85009765625,4312000
2011-10-07,4518.39990234375,4518.39990234375,4586.60009765625,4491.75,4537.64990234375,5077000
2011-10-10,4503.7001953125,4503.7001953125,4537.60009765625,4484.2001953125,4520.2001953125,4638000
2011-10-11,4529.2998046875,4529.2998046875,4561.2998046875,4506.25,4526.5,5204000
2011-10-12,4567.2001953125,4567.2001953125,4578.10009765625,4542.25,4542.25,4280000
2011-10-13,4519.4501953125,4519.4501953125,4580.25,4509.0,4568.85009765625,3514000
2011-10-14,4537.89990234375,4537.89990234375,4555.5,4504.39990234375,4508.75,5813000
2011-10-17,4529.39990234375,4529.39990234375,4558.60009765625,4496.9501953125,4540.9501953125,4313000
2011-10-18,4504.39990234375,4504.39990234375,4518.7998046875,4493.60009765625,4500.39990234375,5293000
2011-10-19,4575.14990234375,4575.14990234375,4584.75,4519.85009765625,4523.35009765625,5671000
2011-10-20,4573.7998046875,4573.7998046875,4582.0,4550.9501953125,4559.25,4852000
2011-10-21,4568.10009765625,4568.10009765625,4622.9501953125,4557.60009765625,4586.25,5153000
2011-10-24,4588.9501953125,4588.9501953125,4633.75,4581.4501953125,4601.35009765625,3130000
2011-10-25,4655.75,4655.75,4676.25,4593.89990234375,4614.25,7241000
2011-10-28,4772.4501953125,4772.4501953125,4816.35009765625,4748.4501953125,4748.4501953125,6204000
2011-10-31,4735.60009765625,4735.60009765625,4765.85009765625,4698.2001953125,4765.85009765625,4029000
2011-11-01,4699.0498046875,4699.0498046875,4757.0,4687.9501953125,4702.60009765625,5340000
2011-11-02,4733.0,4733.0,4750.75,4688.4501953125,4690.9501953125,5023000
2011-11-03,4723.7998046875,4723.7998046875,4734.2001953125,4707.10009765625,4733.75,2998000
2011-11-04,4748.9501953125,4748.9501953125,4771.75,4698.10009765625,4737.2001953125,4106000
2011-11-08,4699.4501953125,4699.4501953125,4745.7001953125,4683.64990234375,4733.85009765625,2831000
2011-11-09,4631.35009765625,4631.35009765625,4713.75,4621.25,4702.5498046875,5362000
2011-11-11,4661.2001953125,4661.2001953125,4673.14990234375,4629.75,4634.7998046875,7925000
2011-11-14,4697.64990234375,4697.64990234375,4729.0498046875,4685.7998046875,4685.7998046875,6390000
2011-11-15,4679.4501953125,4679.4501953125,4729.7998046875,4674.64990234375,4710.5498046875,10874000
2011-11-16,4646.2998046875,4646.2998046875,4678.9501953125,4638.0498046875,4678.9501953125,5906000
2011-11-17,4579.0,4579.0,4655.2001953125,4570.5,4653.85009765625,6997000
2011-11-18,4601.75,4601.75,4620.85009765625,4552.9501953125,4570.85009765625,6768000
2011-11-21,4549.14990234375,4549.14990234375,4611.9501953125,4526.7998046875,4602.10009765625,5171000
2011-11-22,4585.85009765625,4585.85009765625,4596.25,4547.0,4547.0,5034000
2011-11-23,4545.5498046875,4545.5498046875,4588.7998046875,4509.2998046875,4578.2001953125,4986000
2011-11-24,4613.10009765625,4613.10009765625,4637.39990234375,4492.7998046875,4549.5498046875,5992000
2011-11-25,4594.75,4594.75,4639.0498046875,4581.75,4597.2001953125,4602000
2011-11-28,4665.0,4665.0,4671.7998046875,4625.0498046875,4625.0498046875,3850000
2011-11-29,4690.75,4690.75,4721.75,4673.89990234375,4688.25,4128000
2011-11-30,4710.85009765625,4710.85009765625,4721.2001953125,4664.25,4668.2998046875,5793000
2011-12-01,4685.75,4685.75,4798.7001953125,4671.7001953125,4772.0498046875,11642000
2011-12-02,4744.60009765625,4744.60009765625,4757.0498046875,4661.0,4685.10009765625,5609000
2011-12-05,4715.89990234375,4715.89990234375,4755.7001953125,4701.2998046875,4740.89990234375,3450000
2011-12-07,4639.39990234375,4639.39990234375,4744.2001953125,4625.7998046875,4712.0,6339000
2011-12-08,4633.75,4633.75,4653.75,4589.7998046875,4624.7001953125,5786000
2011-12-09,4606.25,4606.25,4658.89990234375,4577.25,4596.25,5317000
2011-12-12,4571.5498046875,4571.5498046875,4635.7001953125,4548.2998046875,4621.64990234375,4214000
2011-12-13,4595.9501953125,4595.9501953125,4611.5498046875,4547.7998046875,4564.60009765625,6088000
2011-12-14,4579.7001953125,4579.7001953125,4630.5498046875,4566.5,4593.14990234375,8516000
2011-12-15,4602.4501953125,4602.4501953125,4613.2998046875,4537.5498046875,4549.9501953125,9385000
2011-12-16,4588.5498046875,4588.5498046875,4655.7001953125,4564.5498046875,4596.25,8202000
2011-12-19,4553.9501953125,4553.9501953125,4584.10009765625,4519.5,4584.10009765625,8010000
2011-12-20,4512.9501953125,4512.9501953125,4574.0498046875,4504.89990234375,4564.7001953125,6301000
2011-12-21,4559.0,4559.0,4567.9501953125,4510.5498046875,4534.0,7586000
2011-12-22,4581.39990234375,4581.39990234375,4591.9501953125,4542.35009765625,4544.9501953125,5844000
2011-12-23,4561.2001953125,4561.2001953125,4605.7001953125,4545.5,4599.0,4051000
2011-12-26,4552.75,4552.75,4581.4501953125,4543.4501953125,4546.89990234375,2652000
2011-12-27,4540.25,4540.25,4567.64990234375,4522.5,4561.35009765625,4582000
2011-12-28,4551.14990234375,4551.14990234375,4557.7001953125,4507.5498046875,4539.85009765625,3787000
2011-12-29,4549.5498046875,4549.5498046875,4561.9501953125,4534.7998046875,4550.2998046875,5743000
2011-12-30,4576.25,4576.25,4594.9501953125,4530.5498046875,4551.39990234375,4487000
2012-01-02,4567.60009765625,4567.60009765625,4592.7001953125,4542.7001953125,4586.64990234375,2974000
2012-01-03,4634.5,4634.5,4638.0498046875,4584.4501953125,4586.9501953125,3791000
2012-01-04,4655.75,4655.75,4663.60009765625,4617.75,4631.7998046875,4608000
2012-01-05,4648.5498046875,4648.5498046875,4690.85009765625,4641.75,4665.25,6223000
2012-01-06,4658.60009765625,4658.60009765625,4676.75,4620.89990234375,4641.89990234375,5048000
2012-01-09,4699.39990234375,4699.39990234375,4712.10009765625,4639.7001953125,4672.7998046875,6463000
2012-01-10,4747.2998046875,4747.2998046875,4758.0498046875,4708.35009765625,4708.35009765625,4970000
2012-01-11,4756.75,4756.75,4765.39990234375,4720.2001953125,4755.64990234375,4469000
2012-01-12,4755.0498046875,4755.0498046875,4794.5,4742.0,4748.0498046875,4549000
2012-01-13,4752.0498046875,4752.0498046875,4771.4501953125,4723.0498046875,4759.0,5569000
2012-01-16,4708.14990234375,4708.14990234375,4738.60009765625,4688.60009765625,4738.60009765625,3578000
2012-01-17,4745.2001953125,4745.2001953125,4763.64990234375,4712.75,4712.75,5776000
2012-01-18,4742.35009765625,4742.35009765625,4778.9501953125,4723.64990234375,4751.14990234375,4510000
2012-01-19,4813.5498046875,4813.5498046875,4826.35009765625,4756.75,4761.85009765625,4904000
2012-01-20,4790.9501953125,4790.9501953125,4830.89990234375,4747.14990234375,4821.5,5731000
2012-01-23,4782.25,4782.25,4823.64990234375,4768.25,4799.0,3687000
2012-01-24,4791.60009765625,4791.60009765625,4820.64990234375,4778.2998046875,4793.9501953125,5054000
2012-01-25,4806.75,4806.75,4813.60009765625,4787.5498046875,4803.2998046875,6519000
2012-01-27,4824.14990234375,4824.14990234375,4838.25,4765.64990234375,4825.2998046875,8535000
2012-01-30,4823.5498046875,4823.5498046875,4846.2998046875,4798.0498046875,4804.4501953125,5582000
2012-01-31,4890.35009765625,4890.35009765625,4915.2998046875,4806.5,4844.9501953125,7569000
2012-02-01,4888.2001953125,4888.2001953125,4912.39990234375,4866.0498046875,4902.60009765625,5054000
2012-02-02,4832.0,4832.0,4914.5498046875,4799.2998046875,4894.2998046875,7288000
2012-02-03,4906.35009765625,4906.35009765625,4909.60009765625,4842.5,4843.35009765625,8994000
2012-02-06,4904.5498046875,4904.5498046875,4976.39990234375,4889.7001953125,4942.5498046875,8310000
2012-02-07,4902.14990234375,4902.14990234375,4957.2998046875,4876.35009765625,4957.2998046875,5722000
2012-02-08,4892.85009765625,4892.85009765625,4919.35009765625,4866.35009765625,4906.10009765625,4920000
2012-02-09,4882.14990234375,4882.14990234375,4905.60009765625,4866.2998046875,4880.89990234375,5394000
2012-02-10,4837.9501953125,4837.9501953125,4904.9501953125,4822.2001953125,4888.4501953125,7164000
2012-02-13,4847.2001953125,4847.2001953125,4881.4501953125,4828.5,4856.35009765625,6013000
2012-02-14,4795.9501953125,4795.9501953125,4838.5498046875,4790.7001953125,4834.2998046875,8960000
2012-02-15,4835.4501953125,4835.4501953125,4871.5498046875,4813.89990234375,4814.35009765625,8897000
2012-02-16,4832.75,4832.75,4860.35009765625,4801.39990234375,4804.14990234375,6936000
2012-02-17,4833.9501953125,4833.9501953125,4875.14990234375,4817.75,4853.0498046875,7230000
2012-02-21,4841.89990234375,4841.89990234375,4884.5498046875,4831.10009765625,4844.5498046875,5896000
2012-02-22,4804.0498046875,4804.0498046875,4874.25,4793.5498046875,4854.85009765625,4650000
2012-02-23,4794.7001953125,4794.7001953125,4837.10009765625,4777.9501953125,4805.60009765625,7337000
2012-02-24,4781.10009765625,4781.10009765625,4832.14990234375,4764.60009765625,4803.64990234375,3783000
2012-02-27,4771.2998046875,4771.2998046875,4798.35009765625,4763.9501953125,4792.39990234375,4807000
2012-02-28,4815.35009765625,4815.35009765625,4828.85009765625,4772.25,4772.25,3739000
2012-02-29,4811.7001953125,4811.7001953125,4884.60009765625,4789.2001953125,4828.60009765625,4810000
2012-03-01,4827.25,4827.25,4848.60009765625,4803.0498046875,4817.4501953125,3721000
2012-03-02,4873.4501953125,4873.4501953125,4938.0,4829.64990234375,4849.25,6904000
2012-03-05,4835.75,4835.75,4879.64990234375,4829.89990234375,4868.89990234375,2912000
2012-03-06,4823.0,4823.0,4900.0498046875,4808.7998046875,4838.9501953125,5140000
2012-03-07,4846.39990234375,4846.39990234375,4851.89990234375,4809.85009765625,4817.60009765625,4561000
2012-03-09,4889.35009765625,4889.35009765625,4922.2998046875,4873.35009765625,4876.39990234375,5252000
2012-03-12,4872.64990234375,4872.64990234375,4922.64990234375,4867.35009765625,4921.35009765625,6286000
2012-03-13,4902.35009765625,4902.35009765625,4913.5498046875,4876.5,4876.5,10214000
2012-03-14,4911.39990234375,4911.39990234375,4959.4501953125,4902.0,4926.4501953125,9221000
2012-03-15,4893.7001953125,4893.7001953125,4920.2001953125,4881.10009765625,4918.25,4855000
2012-03-16,4805.10009765625,4805.10009765625,4944.14990234375,4786.64990234375,4901.35009765625,6907000
2012-03-19,4810.35009765625,4810.35009765625,4827.64990234375,4773.89990234375,4810.7998046875,4346000
2012-03-20,4865.7998046875,4865.7998046875,4874.39990234375,4814.5,4822.5,4193000
2012-03-21,4909.4501953125,4909.4501953125,4915.89990234375,4858.4501953125,4865.5,5843000
2012-03-22,4845.5,4845.5,4929.85009765625,4825.2998046875,4922.9501953125,4905000
2012-03-23,4878.7001953125,4878.7001953125,4895.2001953125,4829.60009765625,4851.85009765625,3844000
2012-03-26,4836.5,4836.5,4890.25,4827.0,4883.5,7925000
2012-03-27,4883.64990234375,4883.64990234375,4898.89990234375,4855.75,4858.14990234375,13236000
2012-03-28,4898.25,4898.25,4920.0,4866.14990234375,4892.9501953125,4942000
2012-03-29,4923.64990234375,4923.64990234375,4937.39990234375,4866.2998046875,4883.5,7619000
2012-03-30,5036.60009765625,5036.60009765625,5055.10009765625,4939.75,4939.75,6233000
2012-04-02,5028.2001953125,5028.2001953125,5051.39990234375,5000.75,5033.60009765625,3613000
2012-04-03,5002.4501953125,5002.4501953125,5072.10009765625,4993.89990234375,5048.75,4710000
2012-04-04,4991.85009765625,4991.85009765625,5012.89990234375,4980.25,5000.85009765625,3410000
