Date,Adj Close,Close,High,Low,Open,Volume
2024-03-13,37439.3984375,37439.3984375,39649.6484375,37209.94921875,39628.6015625,1833300
2024-03-14,38159.94921875,38159.94921875,38272.8984375,37261.8515625,37417.8984375,1686800
2024-03-15,37583.1015625,37583.1015625,38280.6484375,36854.94921875,38042.80078125,3209500
2024-03-18,37825.3984375,37825.3984375,37935.6015625,37284.5,37497.25,1164700
2024-03-19,37232.1015625,37232.1015625,37742.19921875,37053.8515625,37592.3984375,1352000
2024-03-20,37630.69921875,37630.69921875,37670.30078125,37058.8984375,37391.5,978500
2024-03-21,38328.3515625,38328.3515625,38381.6015625,37961.3984375,37984.05078125,1284600
2024-03-22,38411.55078125,38411.55078125,38618.05078125,38107.94921875,38314.05078125,1195200
2024-03-26,38428.5,38428.5,38557.25,38058.8984375,38096.44921875,1077700
2024-03-27,38690.1484375,38690.1484375,39050.75,38599.80078125,38629.8984375,1690000
2024-03-28,39020.6015625,39020.6015625,39401.0,38803.30078125,38803.30078125,1295600
2024-04-01,39489.69921875,39489.69921875,39557.30078125,39227.8515625,39322.55078125,737400
2024-04-02,39693.75,39693.75,39807.25,39405.69921875,39503.5,1047400
2024-04-03,39704.55078125,39704.55078125,39826.05078125,39562.3515625,39679.80078125,1081800
2024-04-04,39530.3515625,39530.3515625,40099.25,39270.69921875,40023.80078125,1439900
2024-04-05,39451.55078125,39451.55078125,39581.3515625,39157.3984375,39534.55078125,874100
2024-04-08,39951.25,39951.25,40025.30078125,39637.44921875,39649.19921875,767200
2024-04-09,39693.44921875,39693.44921875,40092.6484375,39602.6484375,40065.80078125,932300
2024-04-10,40120.1015625,40120.1015625,40248.30078125,39785.69921875,39785.69921875,1099700
2024-04-12,39756.0,39756.0,40437.75,39714.30078125,40058.6015625,1470400
2024-04-15,39629.25,39629.25,40017.0,38876.8984375,39232.8984375,1937600
2024-04-16,39712.75,39712.75,39900.19921875,39298.25,39426.69921875,1546900
2024-04-18,39359.55078125,39359.55078125,40275.55078125,39244.5,40094.94921875,1934300
2024-04-19,39357.8515625,39357.8515625,39501.8984375,38726.8515625,38987.55078125,1383400
2024-04-22,39570.05078125,39570.05078125,39727.8984375,39458.6015625,39712.25,1190300
2024-04-23,39446.6015625,39446.6015625,39853.0,39392.05078125,39721.55078125,837900
2024-04-24,39561.8515625,39561.8515625,39770.3515625,39498.0,39585.25,810300
2024-04-25,39989.25,39989.25,40059.19921875,39459.05078125,39520.3515625,1083200
2024-04-26,39968.30078125,39968.30078125,40208.3515625,39902.8515625,40111.19921875,885000
2024-04-29,40352.1015625,40352.1015625,40387.30078125,40059.6015625,40116.3515625,1164800
2024-04-30,40366.69921875,40366.69921875,40771.3515625,40311.3515625,40537.19921875,1705700
2024-05-02,40801.1015625,40801.1015625,40971.1015625,40383.8515625,40490.75,2058700
2024-05-03,40571.05078125,40571.05078125,41244.55078125,40122.1484375,40973.75,1983800
2024-05-06,39882.1015625,39882.1015625,40736.80078125,39702.6484375,40689.8984375,1411400
2024-05-07,39035.25,39035.25,40021.3515625,38916.8515625,39976.1015625,1260400
2024-05-08,39635.1015625,39635.1015625,39918.5,38911.3984375,38911.3984375,1146800
2024-05-09,38458.0,38458.0,39742.8984375,38367.6484375,39622.1015625,1228300
2024-05-10,39089.44921875,39089.44921875,39137.6015625,38504.3984375,38687.25,1165100
2024-05-13,38868.1484375,38868.1484375,39148.80078125,38132.75,39092.8984375,1143800
2024-05-14,39494.19921875,39494.19921875,39543.94921875,38924.19921875,38939.5,875600
2024-05-15,39949.55078125,39949.55078125,40075.30078125,39563.94921875,39617.19921875,1023800
2024-05-16,40076.6015625,40076.6015625,40146.55078125,39422.8515625,40122.6015625,1302500
2024-05-17,40302.5,40302.5,40368.19921875,39976.05078125,40118.8515625,746300
2024-05-21,40971.05078125,40971.05078125,41190.55078125,40305.3984375,40307.69921875,1346400
2024-05-22,41331.55078125,41331.55078125,41397.8984375,40946.8984375,41204.3984375,1210400
2024-05-23,41559.25,41559.25,41625.8984375,41088.5,41318.44921875,1300500
2024-05-24,41634.6484375,41634.6484375,41876.94921875,41413.25,41536.6015625,960900
2024-05-27,41292.6484375,41292.6484375,41854.30078125,41114.19921875,41842.6484375,975500
2024-05-28,40794.8515625,40794.8515625,41508.3515625,40705.44921875,41445.75,701600
2024-05-29,40572.19921875,40572.19921875,40834.0,40410.6015625,40471.1484375,812400
2024-05-30,39986.8515625,39986.8515625,40558.0,39801.8984375,40471.19921875,994700
2024-05-31,40255.5,40255.5,40476.69921875,39922.25,40210.25,1910500
2024-06-03,42981.8984375,42981.8984375,43084.75,41894.55078125,42628.30078125,2807100
2024-06-04,37624.1015625,37624.1015625,42881.6015625,36244.0,42881.6015625,4837400
2024-06-05,38712.3515625,38712.3515625,38799.8984375,36522.05078125,38514.0,2619500
2024-06-06,39339.6484375,39339.6484375,40061.6484375,39048.6015625,39407.25,2100500
2024-06-07,40283.30078125,40283.30078125,40350.75,39106.0,39298.19921875,1689900
2024-06-10,40510.05078125,40510.05078125,41019.94921875,40388.05078125,40671.1015625,1221600
